ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
OH-60_peapisumsativumbean-1-1,OH-60_peapisumsativumbean-1,buršau̯,71,false,expert,wot,b u r ʃ a w,library,
EAH-60_peapisumsativumbean-1-1,EAH-60_peapisumsativumbean-1,burčaγ,71,false,expert,wot,b u r t͡ʃ a ɣ,library,
WOT-60_peapisumsativumbean-1-1,WOT-60_peapisumsativumbean-1,burčaγ,71,false,expert,wot,b u r t͡ʃ a ɣ,library,
H-61_badgermelesmeles-1-1,H-61_badgermelesmeles-1,borz,72,false,expert,wot,b o r z -,library,
EAH-61_badgermelesmeles-1-1,EAH-61_badgermelesmeles-1,borsi,72,false,expert,wot,b o r s i,library,
WOT-61_badgermelesmeles-1-1,WOT-61_badgermelesmeles-1,borsï,72,false,expert,wot,b o r s ɯ,library,
H-62_witchsorceress-1-1,H-62_witchsorceress-1,boszorkány,73,false,expert,wot,b o s o r k aː ɲ,library,
EAH-62_witchsorceress-1-1,EAH-62_witchsorceress-1,basarkan,73,false,expert,wot,b a s a r k a n,library,
WOT-62_witchsorceress-1-1,WOT-62_witchsorceress-1,basarkan,73,false,expert,wot,b a s a r k a n,library,
H-63_toannoy-1-1,H-63_toannoy-1,bosszan,74,false,expert,wot,b o sː ɒ n,library,
EAH-63_toannoy-1-1,EAH-63_toannoy-1,busan,74,false,expert,wot,b u s a n,library,
WOT-63_toannoy-1-1,WOT-63_toannoy-1,busan,74,false,expert,wot,b u s a n,library,
H-64_revenge-1-1,H-64_revenge-1,bosszú,75,false,expert,wot,b o sː uː -,library,
OH-64_revenge-1-1,OH-64_revenge-1,bossou̯,75,false,expert,wot,b o sː o w,library,
EAH-64_revenge-1-1,EAH-64_revenge-1,bosuγ,75,false,expert,wot,b o s u ɣ,library,
WOT-64_revenge-1-1,WOT-64_revenge-1,bosuγ,75,false,expert,wot,b o s u ɣ,library,
H-65_stickcane-1-1,H-65_stickcane-1,bot,76,false,expert,wot,b o t - -,library,
OH-65_stickcane-1-1,OH-65_stickcane-1,buti,76,false,expert,wot,b u t i -,library,
LAH-65_stickcane-1-1,LAH-65_stickcane-1,butī,76,false,expert,wot,b u t iː -,library,
EAH-65_stickcane-1-1,EAH-65_stickcane-1,butiγ,76,false,expert,wot,b u t i ɣ,library,
WOT-65_stickcane-1-1,WOT-65_stickcane-1,butїγ,76,false,expert,wot,b u t ɯ ɣ,library,
H-65_stickcane-2-1,H-65_stickcane-2,bot,77,false,expert,wot,b o t - -,library,
OH-65_stickcane-2-1,OH-65_stickcane-2,buti,77,false,expert,wot,b u t i -,library,
LAH-65_stickcane-2-1,LAH-65_stickcane-2,butu,77,false,expert,wot,b u t u -,library,
EAH-65_stickcane-2-1,EAH-65_stickcane-2,butiγ,77,false,expert,wot,b u t i ɣ,library,
WOT-65_stickcane-2-1,WOT-65_stickcane-2,butїγ,77,false,expert,wot,b u t ɯ ɣ,library,
H-65_stickcane-3-1,H-65_stickcane-3,but,78,false,expert,wot,b u t - -,library,
OH-65_stickcane-3-1,OH-65_stickcane-3,buti,78,false,expert,wot,b u t i -,library,
LAH-65_stickcane-3-1,LAH-65_stickcane-3,butī,78,false,expert,wot,b u t iː -,library,
EAH-65_stickcane-3-1,EAH-65_stickcane-3,butiγ,78,false,expert,wot,b u t i ɣ,library,
WOT-65_stickcane-3-1,WOT-65_stickcane-3,butїγ,78,false,expert,wot,b u t ɯ ɣ,library,
H-65_stickcane-4-1,H-65_stickcane-4,but,79,false,expert,wot,b u t - -,library,
OH-65_stickcane-4-1,OH-65_stickcane-4,buti,79,false,expert,wot,b u t i -,library,
LAH-65_stickcane-4-1,LAH-65_stickcane-4,butu,79,false,expert,wot,b u t u -,library,
EAH-65_stickcane-4-1,EAH-65_stickcane-4,butiγ,79,false,expert,wot,b u t i ɣ,library,
WOT-65_stickcane-4-1,WOT-65_stickcane-4,butїγ,79,false,expert,wot,b u t ɯ ɣ,library,
H-66_akindofbeeralcoholicbeverage-1-1,H-66_akindofbeeralcoholicbeverage-1,boza,80,false,expert,wot,b o z ɒ,library,
EAH-66_akindofbeeralcoholicbeverage-1-1,EAH-66_akindofbeeralcoholicbeverage-1,boza,80,false,expert,wot,b o z a,library,
H-67_richabundantroomy-1-1,H-67_richabundantroomy-1,bő,81,false,expert,wot,b øː -,library,
OH-67_richabundantroomy-1-1,OH-67_richabundantroomy-1,beü̯,81,false,expert,wot,b ɛ w,library,
EAH-67_richabundantroomy-1-1,EAH-67_richabundantroomy-1,beγ,81,false,expert,wot,b ɛ ɣ,library,
WOT-67_richabundantroomy-1-1,WOT-67_richabundantroomy-1,bäγ,81,false,expert,wot,b ɛ ɣ,library,
H-68_horseflygadfly-1-1,H-68_horseflygadfly-1,bögöly,82,false,expert,wot,b ø ɡ ø j - -,library,
OH-68_horseflygadfly-1-1,OH-68_horseflygadfly-1,bögölʹ,82,false,expert,wot,b ø ɡ ø j - -,library,
LAH-68_horseflygadfly-1-1,LAH-68_horseflygadfly-1,bögölʹök,82,false,expert,wot,b ø ɡ ø j ø k,library,
EAH-68_horseflygadfly-1-1,EAH-68_horseflygadfly-1,bögölök,82,false,expert,wot,b ø ɡ ø l ø k,library,
WOT-68_horseflygadfly-1-1,WOT-68_horseflygadfly-1,bögöläk,82,false,expert,wot,b ø ɡ ø l ɛ k,library,
H-69_fasting-1-1,H-69_fasting-1,böjt,83,false,expert,wot,b ø j t -,library,
OH-69_fasting-1-1,OH-69_fasting-1,büχt,83,false,expert,wot,b y χ t -,library,
EAH-69_fasting-1-1,EAH-69_fasting-1,büγte,83,false,expert,wot,b y ɣ t ɛ,library,
WOT-69_fasting-1-1,WOT-69_fasting-1,büγtä,83,false,expert,wot,b y ɣ t ɛ,library,
H-70_wise-1-1,H-70_wise-1,bölcs,84,false,expert,wot,b ø l - t͡ʃ -,library,
OH-70_wise-1-1,OH-70_wise-1,bȫč,84,false,expert,wot,b øː - - t͡ʃ -,library,
EAH-70_wise-1-1,EAH-70_wise-1,büγüči,84,false,expert,wot,b y ɣ y t͡ʃ i,library,
WOT-70_wise-1-1,WOT-70_wise-1,büγüči,84,false,expert,wot,b y ɣ y t͡ʃ i,library,
H-71_cradle-1-1,H-71_cradle-1,bölcső,85,false,expert,wot,b ø l t͡ʃ øː -,library,
OH-71_cradle-1-1,OH-71_cradle-1,belčȫ,85,false,expert,wot,b ɛ l t͡ʃ øː -,library,
EAH-71_cradle-1-1,EAH-71_cradle-1,belčeγ,85,false,expert,wot,b ɛ l t͡ʃ ɛ ɣ,library,
WOT-71_cradle-1-1,WOT-71_cradle-1,belčiγ,85,false,expert,wot,b ɛ l t͡ʃ i ɣ,library,
H-72_bison-1-1,H-72_bison-1,bölény,86,false,expert,wot,b ø l eː ɲ,library,
OH-72_bison-1-1,OH-72_bison-1,belēń,86,false,expert,wot,b ɛ l eː ɲ,library,
EAH-72_bison-1-1,EAH-72_bison-1,belen,86,false,expert,wot,b ɛ l ɛ n,library,
WOT-72_bison-1-1,WOT-72_bison-1,bülän,86,false,expert,wot,b y l ɛ n,library,
H-73_prisonjail-1-1,H-73_prisonjail-1,börtön,87,false,expert,wot,b ø r t ø n,library,
EAH-73_prisonjail-1-1,EAH-73_prisonjail-1,berten,87,false,expert,wot,b ɛ r t ɛ n,library,
WOT-73_prisonjail-1-1,WOT-73_prisonjail-1,bärtän,87,false,expert,wot,b ɛ r t ɛ n,library,
H-74_ismaelitenameofanethnicgroupinmedievalhungary-1-1,H-74_ismaelitenameofanethnicgroupinmedievalhungary-1,böszörmény,88,false,expert,wot,b ø s ø r m eː ɲ,library,
OH-74_ismaelitenameofanethnicgroupinmedievalhungary-1-1,OH-74_ismaelitenameofanethnicgroupinmedievalhungary-1,besermen,88,false,expert,wot,b ɛ s ɛ r m ɛ n,library,
WOT-74_ismaelitenameofanethnicgroupinmedievalhungary-1-1,WOT-74_ismaelitenameofanethnicgroupinmedievalhungary-1,besermen,88,false,expert,wot,b ɛ s ɛ r m ɛ n,library,
H-75_sadbadtempered-1-1,H-75_sadbadtempered-1,bús,89,false,expert,wot,b uː ʃ,library,
OH-75_sadbadtempered-1-1,OH-75_sadbadtempered-1,bū,89,false,expert,wot,b uː -,library,
EAH-75_sadbadtempered-1-1,EAH-75_sadbadtempered-1,buγ,89,false,expert,wot,b u ɣ,library,
WOT-75_sadbadtempered-1-1,WOT-75_sadbadtempered-1,buγ,89,false,expert,wot,b u ɣ,library,
H-76_farewellindulgencededicationfestivalannualparishfeast-1-1,H-76_farewellindulgencededicationfestivalannualparishfeast-1,búcsú,90,false,expert,wot,b uː - t͡ʃ uː -,library,
OH-76_farewellindulgencededicationfestivalannualparishfeast-1-1,OH-76_farewellindulgencededicationfestivalannualparishfeast-1,bulčū,90,false,expert,wot,b u l t͡ʃ uː -,library,
LAH-76_farewellindulgencededicationfestivalannualparishfeast-1-1,LAH-76_farewellindulgencededicationfestivalannualparishfeast-1,bulčū,90,false,expert,wot,b u l t͡ʃ uː -,library,
EAH-76_farewellindulgencededicationfestivalannualparishfeast-1-1,EAH-76_farewellindulgencededicationfestivalannualparishfeast-1,bulčuγ,90,false,expert,wot,b u l t͡ʃ u ɣ,library,
WOT-76_farewellindulgencededicationfestivalannualparishfeast-1-1,WOT-76_farewellindulgencededicationfestivalannualparishfeast-1,bolčuγ,90,false,expert,wot,b o l t͡ʃ u ɣ,library,
H-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1-1,H-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1,buga,91,false,expert,wot,b u ɡ ɒ,library,
EAH-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1-1,EAH-77_oxalsooxgoatramwithoutorwithsmallorunusualhornsstupid-1,buga,91,false,expert,wot,b u ɡ a,library,
H-78_volgabulgar-1-1,H-78_volgabulgar-1,bular,92,false,expert,wot,b u l ɒ r,library,
EAH-78_volgabulgar-1-1,EAH-78_volgabulgar-1,bular,92,false,expert,wot,b u l a r,library,
WOT-78_volgabulgar-1-1,WOT-78_volgabulgar-1,bular,92,false,expert,wot,b u l a r,library,
H-79_steamvapourfumesheat-1-1,H-79_steamvapourfumesheat-1,búsz,93,false,expert,wot,b uː s,library,
EAH-79_steamvapourfumesheat-1-1,EAH-79_steamvapourfumesheat-1,būs,93,false,expert,wot,b uː s,library,
WOT-79_steamvapourfumesheat-1-1,WOT-79_steamvapourfumesheat-1,būs,93,false,expert,wot,b uː s,library,
H-80_wheattriticum-1-1,H-80_wheattriticum-1,búza,94,false,expert,wot,b uː - z ɒ - -,library,
OH-80_wheattriticum-1-1,OH-80_wheattriticum-1,būza,94,false,expert,wot,b uː - z a - -,library,
EAH-80_wheattriticum-1-1,EAH-80_wheattriticum-1,buγzai,94,false,expert,wot,b u ɣ z a i -,library,
WOT-80_wheattriticum-1-1,WOT-80_wheattriticum-1,buγδay,94,false,expert,wot,b u ɣ ð a - j,library,
H-81_clubmacereedmace-1-1,H-81_clubmacereedmace-1,buzogány,95,false,expert,wot,b u z o ɡ aː ɲ,library,
EAH-81_clubmacereedmace-1-1,EAH-81_clubmacereedmace-1,buzgan,95,false,expert,wot,b u z - ɡ a n,library,
H-82_beech-1-1,H-82_beech-1,bükk,96,false,expert,wot,b y kː,library,
OH-82_beech-1-1,OH-82_beech-1,bük,96,false,expert,wot,b y k,library,
EAH-82_beech-1-1,EAH-82_beech-1,bik,96,false,expert,wot,b i k,library,
WOT-82_beech-1-1,WOT-82_beech-1,bik,96,false,expert,wot,b i k,library,
H-83_sin-1-1,H-83_sin-1,bűn,97,false,expert,wot,b yː n,library,
EAH-83_sin-1-1,EAH-83_sin-1,bǖn,97,false,expert,wot,b yː n,library,
WOT-83_sin-1-1,WOT-83_sin-1,bǖn,97,false,expert,wot,b yː n,library,
H-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1-1,H-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,bütü,98,false,expert,wot,b y t y -,library,
EAH-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1-1,EAH-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,bütüγ,98,false,expert,wot,b y t y ɣ,library,
WOT-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1-1,WOT-84_bluntendofsomethingarodwithanendcutobtuseendofafieldstriptheshortersideorendofapieceoffurniturefootofthehill-1,bütüγ,98,false,expert,wot,b y t y ɣ,library,
H-85_magical-1-1,H-85_magical-1,bűvös,99,false,expert,wot,b yː v ø ʃ,library,
OH-85_magical-1-1,OH-85_magical-1,bǖ,99,false,expert,wot,b yː - - -,library,
EAH-85_magical-1-1,EAH-85_magical-1,büγü,99,false,expert,wot,b y ɣ y -,library,
WOT-85_magical-1-1,WOT-85_magical-1,büγü,99,false,expert,wot,b y ɣ y -,library,
H-86_akindofwillowsalixelgnos-1-1,H-86_akindofwillowsalixelgnos-1,cigle,100,false,expert,wot,t͡s i ɡ l ɛ,library,
EAH-86_akindofwillowsalixelgnos-1-1,EAH-86_akindofwillowsalixelgnos-1,čigle,100,false,expert,wot,t͡ʃ i ɡ l ɛ,library,
WOT-86_akindofwillowsalixelgnos-1-1,WOT-86_akindofwillowsalixelgnos-1,čiglä,100,false,expert,wot,t͡ʃ i ɡ l ɛ,library,
H-87_trapsnareforcatchingbirdsbirdcage-1-1,H-87_trapsnareforcatchingbirdsbirdcage-1,csigle,101,false,expert,wot,t͡ʃ i ɡ l ɛ,library,
EAH-87_trapsnareforcatchingbirdsbirdcage-1-1,EAH-87_trapsnareforcatchingbirdsbirdcage-1,čikle,101,false,expert,wot,t͡ʃ i k l ɛ,library,
WOT-87_trapsnareforcatchingbirdsbirdcage-1-1,WOT-87_trapsnareforcatchingbirdsbirdcage-1,čiklä,101,false,expert,wot,t͡ʃ i k l ɛ,library,
H-87_trapsnareforcatchingbirdsbirdcage-2-1,H-87_trapsnareforcatchingbirdsbirdcage-2,csekle,102,false,expert,wot,t͡ʃ ɛ k l ɛ,library,
EAH-87_trapsnareforcatchingbirdsbirdcage-2-1,EAH-87_trapsnareforcatchingbirdsbirdcage-2,čikle,102,false,expert,wot,t͡ʃ i k l ɛ,library,
WOT-87_trapsnareforcatchingbirdsbirdcage-2-1,WOT-87_trapsnareforcatchingbirdsbirdcage-2,čiklä,102,false,expert,wot,t͡ʃ i k l ɛ,library,
H-87_trapsnareforcatchingbirdsbirdcage-3-1,H-87_trapsnareforcatchingbirdsbirdcage-3,cseklye,103,false,expert,wot,t͡ʃ ɛ k j ɛ,library,
EAH-87_trapsnareforcatchingbirdsbirdcage-3-1,EAH-87_trapsnareforcatchingbirdsbirdcage-3,čikle,103,false,expert,wot,t͡ʃ i k l ɛ,library,
WOT-87_trapsnareforcatchingbirdsbirdcage-3-1,WOT-87_trapsnareforcatchingbirdsbirdcage-3,čiklä,103,false,expert,wot,t͡ʃ i k l ɛ,library,
H-87_trapsnareforcatchingbirdsbirdcage-4-1,H-87_trapsnareforcatchingbirdsbirdcage-4,csikle,104,false,expert,wot,t͡ʃ i k l ɛ,library,
EAH-87_trapsnareforcatchingbirdsbirdcage-4-1,EAH-87_trapsnareforcatchingbirdsbirdcage-4,čikle,104,false,expert,wot,t͡ʃ i k l ɛ,library,
WOT-87_trapsnareforcatchingbirdsbirdcage-4-1,WOT-87_trapsnareforcatchingbirdsbirdcage-4,čiklä,104,false,expert,wot,t͡ʃ i k l ɛ,library,
H-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1-1,H-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1,csigolya,105,false,expert,wot,t͡ʃ i ɡ o j ɒ,library,
OH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1-1,OH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1,čigolʹa,105,false,expert,wot,t͡ʃ i ɡ o j a,library,
EAH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1-1,EAH-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1,čigla,105,false,expert,wot,t͡ʃ i ɡ - l a,library,
WOT-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1-1,WOT-88_akindofwillowusedforbasketsandinviticulturesalixpurpurea-1,čïgla,105,false,expert,wot,t͡ʃ ɯ ɡ - l a,library,
H-89_akindofwillow-1-1,H-89_akindofwillow-1,csigla,106,false,expert,wot,t͡ʃ i ɡ l ɒ,library,
EAH-89_akindofwillow-1-1,EAH-89_akindofwillow-1,čigla,106,false,expert,wot,t͡ʃ i ɡ l a,library,
WOT-89_akindofwillow-1-1,WOT-89_akindofwillow-1,čïgla,106,false,expert,wot,t͡ʃ ɯ ɡ l a,library,
H-90_akindofwolfsmilkeasterflowereuphorbia-1-1,H-90_akindofwolfsmilkeasterflowereuphorbia-1,cötkény,107,false,expert,wot,t͡s ø t k eː ɲ,library,
EAH-90_akindofwolfsmilkeasterflowereuphorbia-1-1,EAH-90_akindofwolfsmilkeasterflowereuphorbia-1,sütken,107,false,expert,wot,s y t k ɛ n,library,
H-90_akindofwolfsmilkeasterflowereuphorbia-2-1,H-90_akindofwolfsmilkeasterflowereuphorbia-2,cötkény,108,false,expert,wot,t͡s ø t - k eː ɲ,library,
EAH-90_akindofwolfsmilkeasterflowereuphorbia-2-1,EAH-90_akindofwolfsmilkeasterflowereuphorbia-2,süttegen,108,false,expert,wot,s y tː ɛ ɡ ɛ n,library,
H-91_afishleuciscussouffiaagassizi-1-1,H-91_afishleuciscussouffiaagassizi-1,csabak,109,false,expert,wot,t͡ʃ ɒ b ɒ k,library,
EAH-91_afishleuciscussouffiaagassizi-1-1,EAH-91_afishleuciscussouffiaagassizi-1,čabak,109,false,expert,wot,t͡ʃ a b a k,library,
H-92_onlyjust-1-1,H-92_onlyjust-1,csak,110,false,expert,wot,t͡ʃ ɒ k,library,
EAH-92_onlyjust-1-1,EAH-92_onlyjust-1,čak,110,false,expert,wot,t͡ʃ a k,library,
WOT-92_onlyjust-1-1,WOT-92_onlyjust-1,čak,110,false,expert,wot,t͡ʃ a k,library,
H-93_pickaxemaceasmallaxewarhammer-1-1,H-93_pickaxemaceasmallaxewarhammer-1,csákány,111,false,expert,wot,t͡ʃ aː k aː ɲ,library,
EAH-93_pickaxemaceasmallaxewarhammer-1-1,EAH-93_pickaxemaceasmallaxewarhammer-1,čakan,111,false,expert,wot,t͡ʃ a k a n,library,
WOT-93_pickaxemaceasmallaxewarhammer-1-1,WOT-93_pickaxemaceasmallaxewarhammer-1,čakkan,111,false,expert,wot,t͡ʃ a kː a n,library,
H-94_nettleurtica-1-1,H-94_nettleurtica-1,csalán,112,false,expert,wot,t͡ʃ ɒ l - - aː n,library,
EAH-94_nettleurtica-1-1,EAH-94_nettleurtica-1,čalān,112,false,expert,wot,t͡ʃ a l - - aː n,library,
WOT-94_nettleurtica-1-1,WOT-94_nettleurtica-1,čalïγan,112,false,expert,wot,t͡ʃ a l ɯ ɣ a n,library,
H-94_nettleurtica-2-1,H-94_nettleurtica-2,csalán,113,false,expert,wot,t͡ʃ ɒ l - - aː n,library,
EAH-94_nettleurtica-2-1,EAH-94_nettleurtica-2,čilān,113,false,expert,wot,t͡ʃ i l - - aː n,library,
WOT-94_nettleurtica-2-1,WOT-94_nettleurtica-2,čalïγan,113,false,expert,wot,t͡ʃ a l ɯ ɣ a n,library,
H-94_nettleurtica-3-1,H-94_nettleurtica-3,csalán,114,false,expert,wot,t͡ʃ ɒ l aː - - n,library,
EAH-94_nettleurtica-3-1,EAH-94_nettleurtica-3,čalaγan,114,false,expert,wot,t͡ʃ a l a ɣ a n,library,
WOT-94_nettleurtica-3-1,WOT-94_nettleurtica-3,čalïγan,114,false,expert,wot,t͡ʃ a l ɯ ɣ a n,library,
H-96_thicketbrushwooddryfoliagegrovemeadow-1-1,H-96_thicketbrushwooddryfoliagegrovemeadow-1,csalit,115,false,expert,wot,t͡ʃ ɒ l i t -,library,
EAH-96_thicketbrushwooddryfoliagegrovemeadow-1-1,EAH-96_thicketbrushwooddryfoliagegrovemeadow-1,čalit,115,false,expert,wot,t͡ʃ a l i t -,library,
WOT-96_thicketbrushwooddryfoliagegrovemeadow-1-1,WOT-96_thicketbrushwooddryfoliagegrovemeadow-1,čaltï,115,false,expert,wot,t͡ʃ a l - t ɯ,library,
H-96_thicketbrushwooddryfoliagegrovemeadow-2-1,H-96_thicketbrushwooddryfoliagegrovemeadow-2,csalit,116,false,expert,wot,t͡ʃ ɒ l i t,library,
EAH-96_thicketbrushwooddryfoliagegrovemeadow-2-1,EAH-96_thicketbrushwooddryfoliagegrovemeadow-2,čalit,116,false,expert,wot,t͡ʃ a l i t,library,
WOT-96_thicketbrushwooddryfoliagegrovemeadow-2-1,WOT-96_thicketbrushwooddryfoliagegrovemeadow-2,čalït,116,false,expert,wot,t͡ʃ a l ɯ t,library,
H-97_silvercupwoodenladleearthenwarebowl-1-1,H-97_silvercupwoodenladleearthenwarebowl-1,csanak,117,false,expert,wot,t͡ʃ ɒ n ɒ k,library,
EAH-97_silvercupwoodenladleearthenwarebowl-1-1,EAH-97_silvercupwoodenladleearthenwarebowl-1,čanak,117,false,expert,wot,t͡ʃ a n a k,library,
WOT-97_silvercupwoodenladleearthenwarebowl-1-1,WOT-97_silvercupwoodenladleearthenwarebowl-1,čanak,117,false,expert,wot,t͡ʃ a n a k,library,
H-98_fightingtrooparmygroupbattlequarrelhubbubflock-1-1,H-98_fightingtrooparmygroupbattlequarrelhubbubflock-1,csata,118,false,expert,wot,t͡ʃ ɒ t ɒ,library,
EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-1-1,EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-1,čata,118,false,expert,wot,t͡ʃ a t a,library,
WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-1-1,WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-1,čata,118,false,expert,wot,t͡ʃ a t a,library,
H-98_fightingtrooparmygroupbattlequarrelhubbubflock-2-1,H-98_fightingtrooparmygroupbattlequarrelhubbubflock-2,csata,119,false,expert,wot,t͡ʃ ɒ t ɒ,library,
EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-2-1,EAH-98_fightingtrooparmygroupbattlequarrelhubbubflock-2,čata,119,false,expert,wot,t͡ʃ a t a,library,
WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-2-1,WOT-98_fightingtrooparmygroupbattlequarrelhubbubflock-2,čatï,119,false,expert,wot,t͡ʃ a t ɯ,library,
H-99_toaddtojointobuckleupsomething-1-1,H-99_toaddtojointobuckleupsomething-1,csatol,120,false,expert,wot,t͡ʃ ɒ t o l,library,
OH-99_toaddtojointobuckleupsomething-1-1,OH-99_toaddtojointobuckleupsomething-1,čatol,120,false,expert,wot,t͡ʃ a t o l,library,
EAH-99_toaddtojointobuckleupsomething-1-1,EAH-99_toaddtojointobuckleupsomething-1,čat,120,false,expert,wot,t͡ʃ a t - -,library,
WOT-99_toaddtojointobuckleupsomething-1-1,WOT-99_toaddtojointobuckleupsomething-1,čat,120,false,expert,wot,t͡ʃ a t - -,library,
H-100_clasp-1-1,H-100_clasp-1,csat,121,false,expert,wot,t͡ʃ ɒ t - -,library,
OH-100_clasp-1-1,OH-100_clasp-1,čåtol,121,false,expert,wot,t͡ʃ ɒ t o l,library,
LAH-100_clasp-1-1,LAH-100_clasp-1,čat,121,false,expert,wot,t͡ʃ a t - -,library,
EAH-100_clasp-1-1,EAH-100_clasp-1,čati,121,false,expert,wot,t͡ʃ a t i -,library,
WOT-100_clasp-1-1,WOT-100_clasp-1,čatï,121,false,expert,wot,t͡ʃ a t ɯ -,library,
H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1-1,H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1,csécs,122,false,expert,wot,t͡ʃ eː t͡ʃ,library,
EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1-1,EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1,čëč,122,false,expert,wot,t͡ʃ e t͡ʃ,library,
WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1-1,WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1,čeč,122,false,expert,wot,t͡ʃ ɛ t͡ʃ,library,
H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2-1,H-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2,csécs,123,false,expert,wot,t͡ʃ eː t͡ʃ - -,library,
LAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1-1,LAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-1,čëč,123,false,expert,wot,t͡ʃ e t͡ʃ - -,library,
EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2-1,EAH-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2,čëček,123,false,expert,wot,t͡ʃ e t͡ʃ ɛ k,library,
WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2-1,WOT-101_measlesmallpoxpocksskineruptiondecorativeembroidery-2,čečäk,123,false,expert,wot,t͡ʃ ɛ t͡ʃ ɛ k,library,
H-102_tobindsomething-1-1,H-102_tobindsomething-1,csekél,124,false,expert,wot,t͡ʃ ɛ k eː l,library,
OH-102_tobindsomething-1-1,OH-102_tobindsomething-1,ček,124,false,expert,wot,t͡ʃ ɛ k - -,library,
EAH-102_tobindsomething-1-1,EAH-102_tobindsomething-1,čik,124,false,expert,wot,t͡ʃ i k - -,library,
WOT-102_tobindsomething-1-1,WOT-102_tobindsomething-1,čik,124,false,expert,wot,t͡ʃ i k - -,library,
H-103_impuritiestowchaff-1-1,H-103_impuritiestowchaff-1,csepű,125,false,expert,wot,t͡ʃ ɛ p yː -,library,
OH-103_impuritiestowchaff-1-1,OH-103_impuritiestowchaff-1,čöpǖ,125,false,expert,wot,t͡ʃ ø p yː -,library,
LAH-103_impuritiestowchaff-1-1,LAH-103_impuritiestowchaff-1,čöpüγ,125,false,expert,wot,t͡ʃ ø p y ɣ,library,
EAH-103_impuritiestowchaff-1-1,EAH-103_impuritiestowchaff-1,čöpüγ,125,false,expert,wot,t͡ʃ ø p y ɣ,library,
WOT-103_impuritiestowchaff-1-1,WOT-103_impuritiestowchaff-1,čöpüγ,125,false,expert,wot,t͡ʃ ø p y ɣ,library,
H-103_impuritiestowchaff-2-1,H-103_impuritiestowchaff-2,csepű,126,false,expert,wot,t͡ʃ ɛ p yː -,library,
OH-103_impuritiestowchaff-2-1,OH-103_impuritiestowchaff-2,čöpǖ,126,false,expert,wot,t͡ʃ ø p yː -,library,
LAH-103_impuritiestowchaff-2-1,LAH-103_impuritiestowchaff-2,čöpüγ,126,false,expert,wot,t͡ʃ ø p y ɣ,library,
EAH-103_impuritiestowchaff-2-1,EAH-103_impuritiestowchaff-2,čöpüγ,126,false,expert,wot,t͡ʃ ø p y ɣ,library,
